HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2020-01-02T23:00:00+00:00,2020-01-03T00:00:00,DK1,141.43,18.93
2020-01-02T23:00:00+00:00,2020-01-03T00:00:00,DK2,141.43,18.93
2020-01-02T23:00:00+00:00,2020-01-03T00:00:00,NO2,211.8,28.35
2020-01-02T23:00:00+00:00,2020-01-03T00:00:00,SE3,141.43,18.93
2020-01-02T23:00:00+00:00,2020-01-03T00:00:00,SE4,141.43,18.93
2020-01-02T23:00:00+00:00,2020-01-03T00:00:00,SYSTEM,181.25,24.26
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,DE,97.42,13.04
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,DK1,74.56,9.98
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,DK2,74.56,9.98
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,NO2,211.06,28.25
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,SE3,74.56,9.98
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,SE4,74.56,9.98
2020-01-03T00:00:00+00:00,2020-01-03T01:00:00,SYSTEM,171.83,23
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,DE,11.43,1.53
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,DK1,11.43,1.53
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,DK2,11.43,1.53
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,NO2,210.98,28.24
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,SE3,11.43,1.53
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,SE4,11.43,1.53
2020-01-03T01:00:00+00:00,2020-01-03T02:00:00,SYSTEM,149.72,20.04
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,DE,1.05,0.14
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,DK1,1.05,0.14
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,DK2,1.05,0.14
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,NO2,207.1,27.72
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,SE3,1.05,0.14
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,SE4,1.05,0.14
2020-01-03T02:00:00+00:00,2020-01-03T03:00:00,SYSTEM,107.13,14.34
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,DE,6.35,0.85
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,DK1,6.35,0.85
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,DK2,6.35,0.85
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,NO2,207.02,27.71
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,SE3,6.35,0.85
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,SE4,6.35,0.85
2020-01-03T03:00:00+00:00,2020-01-03T04:00:00,SYSTEM,127.46,17.06
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,DE,74.11,9.92
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,DK1,74.11,9.92
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,DK2,74.11,9.92
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,NO2,209.86,28.09
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,SE3,74.11,9.92
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,SE4,74.11,9.92
2020-01-03T04:00:00+00:00,2020-01-03T05:00:00,SYSTEM,156.59,20.96
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,DE,182.89,24.48
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,DK1,182.89,24.48
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,DK2,182.89,24.48
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,NO2,215.02,28.78
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,SE3,182.89,24.48
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,SE4,182.89,24.48
2020-01-03T05:00:00+00:00,2020-01-03T06:00:00,SYSTEM,199.4,26.69
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,DE,199.33,26.68
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,DK1,199.33,26.68
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,DK2,199.33,26.68
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,NO2,215.31,28.82
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,SE3,199.33,26.68
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,SE4,199.33,26.68
2020-01-03T06:00:00+00:00,2020-01-03T07:00:00,SYSTEM,206.57,27.65
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,DE,215.24,28.81
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,DK1,215.24,28.81
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,DK2,215.24,28.81
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,NO2,218.6,29.26
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,SE3,210.08,28.12
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,SE4,210.08,28.12
2020-01-03T07:00:00+00:00,2020-01-03T08:00:00,SYSTEM,215.24,28.81
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,DE,218.75,29.28
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,DK1,218.75,29.28
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,DK2,218.75,29.28
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,NO2,221.59,29.66
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,SE3,213.52,28.58
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,SE4,213.52,28.58
2020-01-03T08:00:00+00:00,2020-01-03T09:00:00,SYSTEM,218.3,29.22
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,DE,215.54,28.85
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,DK1,215.54,28.85
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,DK2,215.54,28.85
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,NO2,223.53,29.92
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,SE3,210.38,28.16
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,SE4,210.38,28.16
2020-01-03T09:00:00+00:00,2020-01-03T10:00:00,SYSTEM,219.2,29.34
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,DE,237.58,31.8
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,DK1,237.58,31.8
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,DK2,237.58,31.8
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,NO2,226.82,30.36
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,SE3,215.02,28.78
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,SE4,215.02,28.78
2020-01-03T10:00:00+00:00,2020-01-03T11:00:00,SYSTEM,222.71,29.81
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,DE,283.45,37.94
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,DK1,227.04,30.39
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,DK2,283.45,37.94
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,NO2,227.04,30.39
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,SE3,211.5,28.31
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,SE4,211.5,28.31
2020-01-03T11:00:00+00:00,2020-01-03T12:00:00,SYSTEM,222.04,29.72
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,DE,283.15,37.9
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,DK1,225.92,30.24
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,DK2,283.15,37.9
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,NO2,225.92,30.24
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,SE3,212.48,28.44
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,SE4,212.48,28.44
2020-01-03T12:00:00+00:00,2020-01-03T13:00:00,SYSTEM,221.66,29.67
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,DE,284.72,38.11
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,DK1,225.55,30.19
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,DK2,284.72,38.11
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,NO2,225.55,30.19
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,SE3,216.36,28.96
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,SE4,216.36,28.96
2020-01-03T13:00:00+00:00,2020-01-03T14:00:00,SYSTEM,222.64,29.8
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,DE,283.23,37.91
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,DK1,227.12,30.4
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,DK2,283.23,37.91
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,NO2,227.12,30.4
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,SE3,223.08,29.86
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,SE4,223.08,29.86
2020-01-03T14:00:00+00:00,2020-01-03T15:00:00,SYSTEM,225.18,30.14
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,DE,287.19,38.44
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,DK1,227.72,30.48
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,DK2,287.19,38.44
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,NO2,227.72,30.48
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,SE3,225.25,30.15
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,SE4,225.25,30.15
2020-01-03T15:00:00+00:00,2020-01-03T16:00:00,SYSTEM,226.52,30.32
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,DE,302.35,40.47
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,DK1,227.42,30.44
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,DK2,302.35,40.47
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,NO2,227.42,30.44
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,SE3,224.65,30.07
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,SE4,224.65,30.07
2020-01-03T16:00:00+00:00,2020-01-03T17:00:00,SYSTEM,226.07,30.26
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,DE,308.93,41.35
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,DK1,225.33,30.16
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,DK2,308.93,41.35
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,NO2,225.33,30.16
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,SE3,220.69,29.54
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,SE4,220.69,29.54
2020-01-03T17:00:00+00:00,2020-01-03T18:00:00,SYSTEM,223.31,29.89
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,DE,249.31,33.37
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,DK1,222.86,29.83
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,DK2,249.31,33.37
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,NO2,222.26,29.75
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,SE3,217.48,29.11
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,SE4,217.48,29.11
2020-01-03T18:00:00+00:00,2020-01-03T19:00:00,SYSTEM,219.65,29.4
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,DE,215.84,28.89
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,DK1,215.84,28.89
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,DK2,215.84,28.89
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,NO2,216.51,28.98
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,SE3,208.52,27.91
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,SE4,208.52,27.91
2020-01-03T19:00:00+00:00,2020-01-03T20:00:00,SYSTEM,212.25,28.41
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,DE,206.95,27.7
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,DK1,206.95,27.7
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,DK2,206.95,27.7
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,NO2,211.13,28.26
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,SE3,201.94,27.03
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,SE4,201.94,27.03
2020-01-03T20:00:00+00:00,2020-01-03T21:00:00,SYSTEM,204.78,27.41
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,DE,192,25.7
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,DK1,192,25.7
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,DK2,192,25.7
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,NO2,210.46,28.17
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,SE3,192,25.7
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,SE4,192,25.7
2020-01-03T21:00:00+00:00,2020-01-03T22:00:00,SYSTEM,196.49,26.3
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,DE,164.66,22.04
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,DK1,164.66,22.04
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,DK2,164.66,22.04
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,NO2,211.88,28.36
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,SE3,164.66,22.04
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,SE4,164.66,22.04
2020-01-03T22:00:00+00:00,2020-01-03T23:00:00,SYSTEM,186.33,24.94
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,DE,171.13,22.9
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,DK1,162.38,21.73
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,DK2,162.38,21.73
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,NO2,214.25,28.67
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,SE3,162.38,21.73
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,SE4,162.38,21.73
2020-01-03T23:00:00+00:00,2020-01-04T00:00:00,SYSTEM,191.15,25.58
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,DE,119.19,15.95
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,DK1,119.19,15.95
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,DK2,119.19,15.95
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,NO2,214.17,28.66
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,SE3,119.19,15.95
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,SE4,119.19,15.95
2020-01-04T00:00:00+00:00,2020-01-04T01:00:00,SYSTEM,188.99,25.29
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,DE,124.27,16.63
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,DK1,121.28,16.23
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,DK2,121.28,16.23
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,NO2,213.8,28.61
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,SE3,121.28,16.23
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,SE4,121.28,16.23
2020-01-04T01:00:00+00:00,2020-01-04T02:00:00,SYSTEM,187.72,25.12
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,DE,48.2,6.45
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,DK1,48.2,6.45
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,DK2,48.2,6.45
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,NO2,208.79,27.94
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,SE3,48.2,6.45
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,SE4,48.2,6.45
2020-01-04T02:00:00+00:00,2020-01-04T03:00:00,SYSTEM,174.34,23.33
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,DE,28.62,3.83
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,DK1,28.62,3.83
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,DK2,28.62,3.83
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,NO2,206.03,27.57
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,SE3,28.62,3.83
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,SE4,28.62,3.83
2020-01-04T03:00:00+00:00,2020-01-04T04:00:00,SYSTEM,167.17,22.37
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,DE,0.9,0.12
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,DK1,0.9,0.12
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,DK2,0.9,0.12
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,NO2,205.28,27.47
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,SE3,30.12,4.03
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,SE4,30.12,4.03
2020-01-04T04:00:00+00:00,2020-01-04T05:00:00,SYSTEM,163.73,21.91
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,DE,0.52,0.07
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,DK1,0.52,0.07
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,DK2,0.52,0.07
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,NO2,207.44,27.76
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,SE3,30.19,4.04
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,SE4,30.19,4.04
2020-01-04T05:00:00+00:00,2020-01-04T06:00:00,SYSTEM,164.03,21.95
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,DE,142.51,19.07
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,DK1,142.51,19.07
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,DK2,142.51,19.07
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,NO2,209.91,28.09
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,SE3,142.51,19.07
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,SE4,142.51,19.07
2020-01-04T06:00:00+00:00,2020-01-04T07:00:00,SYSTEM,186.75,24.99
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,DE,130.7,17.49
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,DK1,130.7,17.49
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,DK2,130.7,17.49
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,NO2,213.5,28.57
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,SE3,130.7,17.49
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,SE4,130.7,17.49
2020-01-04T07:00:00+00:00,2020-01-04T08:00:00,SYSTEM,188.99,25.29
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,DE,179.2,23.98
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,DK1,179.2,23.98
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,DK2,179.2,23.98
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,NO2,214.54,28.71
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,SE3,180.69,24.18
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,SE4,180.69,24.18
2020-01-04T08:00:00+00:00,2020-01-04T09:00:00,SYSTEM,198.48,26.56
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,DE,65.76,8.8
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,DK1,65.76,8.8
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,DK2,65.76,8.8
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,NO2,215.37,28.82
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,SE3,186.37,24.94
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,SE4,186.37,24.94
2020-01-04T09:00:00+00:00,2020-01-04T10:00:00,SYSTEM,199.45,26.69
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,DE,134.14,17.95
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,DK1,134.14,17.95
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,DK2,134.14,17.95
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,NO2,215.52,28.84
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,SE3,187.64,25.11
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,SE4,187.64,25.11
2020-01-04T10:00:00+00:00,2020-01-04T11:00:00,SYSTEM,201.84,27.01
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,DE,145.72,19.5
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,DK1,145.72,19.5
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,DK2,145.72,19.5
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,NO2,215.14,28.79
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,SE3,186.37,24.94
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,SE4,186.37,24.94
2020-01-04T11:00:00+00:00,2020-01-04T12:00:00,SYSTEM,199.3,26.67
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,DE,102.68,13.74
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,DK1,102.68,13.74
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,DK2,102.68,13.74
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,NO2,214.92,28.76
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,SE3,186.45,24.95
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,SE4,186.45,24.95
2020-01-04T12:00:00+00:00,2020-01-04T13:00:00,SYSTEM,198.63,26.58
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,DE,130.18,17.42
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,DK1,130.18,17.42
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,DK2,130.18,17.42
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,NO2,215.14,28.79
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,SE3,188.69,25.25
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,SE4,188.69,25.25
2020-01-04T13:00:00+00:00,2020-01-04T14:00:00,SYSTEM,200.27,26.8
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,DE,152.3,20.38
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,DK1,152.3,20.38
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,DK2,152.3,20.38
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,NO2,215.96,28.9
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,SE3,196.76,26.33
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,SE4,196.76,26.33
2020-01-04T14:00:00+00:00,2020-01-04T15:00:00,SYSTEM,204.75,27.4
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,DE,187.42,25.08
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,DK1,187.42,25.08
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,DK2,187.42,25.08
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,NO2,216.79,29.01
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,SE3,204.46,27.36
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,SE4,204.46,27.36
2020-01-04T15:00:00+00:00,2020-01-04T16:00:00,SYSTEM,211.93,28.36
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,DE,215.81,28.88
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,DK1,215.81,28.88
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,DK2,215.81,28.88
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,NO2,217.16,29.06
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,SE3,215.81,28.88
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,SE4,215.81,28.88
2020-01-04T16:00:00+00:00,2020-01-04T17:00:00,SYSTEM,216.04,28.91
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,DE,239.28,32.02
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,DK1,239.28,32.02
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,DK2,239.28,32.02
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,NO2,221.05,29.58
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,SE3,221.05,29.58
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,SE4,221.05,29.58
2020-01-04T17:00:00+00:00,2020-01-04T18:00:00,SYSTEM,220.22,29.47
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,DE,264.16,35.35
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,DK1,264.16,35.35
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,DK2,264.16,35.35
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,NO2,221.05,29.58
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,SE3,219.85,29.42
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,SE4,219.85,29.42
2020-01-04T18:00:00+00:00,2020-01-04T19:00:00,SYSTEM,220.52,29.51
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,DE,224.03,29.98
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,DK1,224.03,29.98
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,DK2,224.03,29.98
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,NO2,223.89,29.96
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,SE3,207.07,27.71
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,SE4,207.07,27.71
2020-01-04T19:00:00+00:00,2020-01-04T20:00:00,SYSTEM,218.5,29.24
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,DE,257.51,34.46
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,DK1,224.56,30.05
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,DK2,257.51,34.46
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,NO2,224.56,30.05
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,SE3,204.75,27.4
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,SE4,204.75,27.4
2020-01-04T20:00:00+00:00,2020-01-04T21:00:00,SYSTEM,218.28,29.21
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,DE,297.04,39.75
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,DK1,224.86,30.09
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,DK2,224.86,30.09
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,NO2,224.86,30.09
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,SE3,204.53,27.37
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,SE4,204.53,27.37
2020-01-04T21:00:00+00:00,2020-01-04T22:00:00,SYSTEM,217.23,29.07
2020-01-04T22:00:00+00:00,2020-01-04T23:00:00,DE,283.59,37.95
2020-01-04T22:00:00+00:00,2020-01-04T23:00:00,DK1,283.59,37.95
